service_date,gtfs_route_id,gtfs_route_desc,route_category,mode_type,otp_numerator,otp_denominator,cancelled_numerator,month,route_short_name,route_long_name
2022-05-24,94,Local Bus,Other Bus,Bus,216,253,0,22May,94,Medford Square - Davis Station
2022-05-24,94,Local Bus,Other Bus,Bus,84,114,0,22May,94,Medford Square - Davis Station
2022-05-24,741,Rapid Transit,Silver Line,Bus,210,319,0,22May,SL1,Logan Airport Terminals - South Station
2022-05-24,93,Local Bus,Other Bus,Bus,206,288,0,22May,93,Sullivan Square Station - Downtown via Bunker Hill Street
2022-05-25,220,Local Bus,Other Bus,Bus,109,165,0,22May,220,Hingham Depot - Quincy Center Station
2022-05-24,93,Local Bus,Other Bus,Bus,61,135,0,22May,93,Sullivan Square Station - Downtown via Bunker Hill Street
2022-05-24,74,Local Bus,Other Bus,Bus,275,351,0,22May,74,Belmont Center - Harvard via Concord Avenue
2022-05-25,220,Local Bus,Other Bus,Bus,296,377,0,22May,220,Hingham Depot - Quincy Center Station
2022-05-24,92,Local Bus,Other Bus,Bus,132,182,0,22May,92,Sullivan Square Station - Downtown via Main Street
2022-05-24,351,Limited Service,Other Bus,Bus,12,33,0,22May,351,Bedford Woods Drive - Third Avenue
2022-05-24,74,Local Bus,Other Bus,Bus,69,102,0,22May,74,Belmont Center - Harvard via Concord Avenue
2022-05-25,22,Key Bus Route (Frequent Service),Key Bus,Bus,1002,1299,0,22May,22,Ashmont Station - Ruggles Station via Talbot Ave
2022-05-24,92,Local Bus,Other Bus,Bus,53,100,0,22May,92,Sullivan Square Station - Downtown via Main Street
2022-05-24,350,Local Bus,Other Bus,Bus,154,278,0,22May,350,North Burlington - Alewife Station
2022-05-24,73,Key Bus Route (Frequent Service),Key Bus,Bus,460,616,0,22May,73,Waverley Square - Harvard Station
2022-05-25,22,Key Bus Route (Frequent Service),Key Bus,Bus,249,348,0,22May,22,Ashmont Station - Ruggles Station via Talbot Ave
2022-05-24,91,Local Bus,Other Bus,Bus,48,90,0,22May,91,"Sullivan Square Station - Central Square, Cambridge"
2022-05-24,350,Local Bus,Other Bus,Bus,232,489,0,22May,350,North Burlington - Alewife Station
2022-05-24,73,Key Bus Route (Frequent Service),Key Bus,Bus,174,230,0,22May,73,Waverley Square - Harvard Station
2022-05-25,217,Limited Service,Other Bus,Bus,22,35,0,22May,217,Quincy Center Station - Ashmont Station via Wollaston Station
2022-05-24,91,Local Bus,Other Bus,Bus,171,206,0,22May,91,"Sullivan Square Station - Central Square, Cambridge"
2022-05-24,90,Local Bus,Other Bus,Bus,37,58,0,22May,90,Davis Station - Assembly Row
2022-05-24,90,Local Bus,Other Bus,Bus,60,109,0,22May,90,Davis Station - Assembly Row
2022-05-24,9,Local Bus,Other Bus,Bus,328,449,0,22May,9,City Point - Copley Station
2022-05-24,9,Local Bus,Other Bus,Bus,546,688,0,22May,9,City Point - Copley Station
2022-05-24,89,Local Bus,Other Bus,Bus,281,368,0,22May,89,Clarendon Hill or Davis Station - Sullivan Square Station
2022-05-24,89,Local Bus,Other Bus,Bus,123,202,0,22May,89,Clarendon Hill or Davis Station - Sullivan Square Station
2022-05-24,88,Local Bus,Other Bus,Bus,416,521,0,22May,88,Clarendon Hill - Lechmere Station
2022-05-24,88,Local Bus,Other Bus,Bus,151,197,0,22May,88,Clarendon Hill - Lechmere Station
2022-05-24,87,Local Bus,Other Bus,Bus,438,564,0,22May,87,Clarendon Hill or Arlington Center - Lechmere Station
2022-05-24,87,Local Bus,Other Bus,Bus,143,213,0,22May,87,Clarendon Hill or Arlington Center - Lechmere Station
2022-05-24,86,Local Bus,Other Bus,Bus,351,485,0,22May,86,Sullivan Square Station - Reservoir Station
2022-05-24,86,Local Bus,Other Bus,Bus,188,251,0,22May,86,Sullivan Square Station - Reservoir Station
2022-05-24,85,Local Bus,Other Bus,Bus,29,33,0,22May,85,Spring Hill - Kendall/MIT Station
2022-05-24,85,Local Bus,Other Bus,Bus,26,39,0,22May,85,Spring Hill - Kendall/MIT Station
2022-05-24,83,Local Bus,Other Bus,Bus,210,300,0,22May,83,"Rindge Avenue - Central Square, Cambridge"
2022-05-24,83,Local Bus,Other Bus,Bus,81,116,0,22May,83,"Rindge Avenue - Central Square, Cambridge"
2022-05-24,80,Local Bus,Other Bus,Bus,261,349,0,22May,80,Arlington Center - Lechmere Station
2022-05-24,80,Local Bus,Other Bus,Bus,116,154,0,22May,80,Arlington Center - Lechmere Station
2022-05-24,8,Local Bus,Other Bus,Bus,90,247,0,22May,8,Harbor Point - Kenmore Station
2022-05-24,8,Local Bus,Other Bus,Bus,362,605,0,22May,8,Harbor Point - Kenmore Station
2022-05-24,78,Local Bus,Other Bus,Bus,287,404,0,22May,78,Arlmont Village - Harvard Station
2022-05-24,78,Local Bus,Other Bus,Bus,79,149,0,22May,78,Arlmont Village - Harvard Station
2022-05-24,77,Key Bus Route (Frequent Service),Key Bus,Bus,277,367,0,22May,77,Arlington Heights - Harvard Station
2022-05-24,77,Key Bus Route (Frequent Service),Key Bus,Bus,764,964,0,22May,77,Arlington Heights - Harvard Station
2022-05-24,76,Local Bus,Other Bus,Bus,54,64,0,22May,76,Lincoln Lab - Alewife Station
2022-05-24,76,Local Bus,Other Bus,Bus,51,85,0,22May,76,Lincoln Lab - Alewife Station
2022-05-24,751,Rapid Transit,Silver Line,Bus,505,613,0,22May,SL4,Nubian Station - South Station
2022-05-24,751,Rapid Transit,Silver Line,Bus,162,210,0,22May,SL4,Nubian Station - South Station
2022-05-24,75,Local Bus,Other Bus,Bus,105,150,0,22May,75,Belmont Center - Harvard via Huron Avenue
2022-05-24,75,Local Bus,Other Bus,Bus,222,310,0,22May,75,Belmont Center - Harvard via Huron Avenue
2022-05-24,749,Rapid Transit,Silver Line,Bus,283,334,0,22May,SL5,Nubian Station - Temple Place
2022-05-24,749,Rapid Transit,Silver Line,Bus,792,935,0,22May,SL5,Nubian Station - Temple Place
2022-05-24,747,Local Bus,Other Bus,Bus,145,321,0,22May,CT2,Sullivan Square Station - Ruggles Station
2022-05-24,747,Local Bus,Other Bus,Bus,66,227,0,22May,CT2,Sullivan Square Station - Ruggles Station
2022-05-24,746,Rapid Transit,Silver Line,Bus,78,105,0,22May,SLW,Silver Line Way - South Station
2022-05-25,217,Limited Service,Other Bus,Bus,22,38,0,22May,217,Quincy Center Station - Ashmont Station via Wollaston Station
2022-05-25,216,Local Bus,Other Bus,Bus,157,179,0,22May,216,Houghs Neck - Quincy Center Station via Germantown
2022-05-25,216,Local Bus,Other Bus,Bus,270,391,0,22May,216,Houghs Neck - Quincy Center Station via Germantown
2022-05-25,215,Local Bus,Other Bus,Bus,97,170,0,22May,215,Quincy Center Station - Ashmont Station via West Quincy
2022-05-25,215,Local Bus,Other Bus,Bus,273,361,0,22May,215,Quincy Center Station - Ashmont Station via West Quincy
2022-05-25,211,Local Bus,Other Bus,Bus,52,85,0,22May,211,Quincy Center Station - Squantum
2022-05-25,211,Local Bus,Other Bus,Bus,67,134,0,22May,211,Quincy Center Station - Squantum
2022-05-25,210,Local Bus,Other Bus,Bus,67,109,0,22May,210,Quincy Center Station - Fields Corner Station
2022-05-25,210,Local Bus,Other Bus,Bus,96,144,0,22May,210,Quincy Center Station - Fields Corner Station
2022-05-25,21,Local Bus,Other Bus,Bus,144,214,0,22May,21,Ashmont Station - Forest Hills Station
2022-05-25,21,Local Bus,Other Bus,Bus,342,509,0,22May,21,Ashmont Station - Forest Hills Station
2022-05-25,202,Local Bus,Other Bus,Bus,90,141,0,22May,202,Fields Corner Loop via Adams Street
2022-05-25,202,Local Bus,Other Bus,Bus,43,57,0,22May,202,Fields Corner Loop via Adams Street
2022-05-25,201,Local Bus,Other Bus,Bus,46,59,0,22May,201,Fields Corner Loop via Neponset Ave
2022-05-25,201,Local Bus,Other Bus,Bus,151,207,0,22May,201,Fields Corner Loop via Neponset Ave
2022-05-25,194,Local Bus,Other Bus,Bus,5,6,0,22May,NA,NA
2022-05-25,193,Local Bus,Other Bus,Bus,18,18,0,22May,NA,NA
2022-05-25,192,Local Bus,Other Bus,Bus,15,16,0,22May,NA,NA
2022-05-25,191,Local Bus,Other Bus,Bus,18,22,0,22May,NA,NA
2022-05-25,19,Local Bus,Other Bus,Bus,64,292,0,22May,19,Fields Corner Station - Kenmore or Ruggles Station
2022-05-25,19,Local Bus,Other Bus,Bus,171,406,0,22May,19,Fields Corner Station - Kenmore or Ruggles Station
2022-05-25,18,Local Bus,Other Bus,Bus,14,28,0,22May,18,Ashmont Station - Andrew Station
2022-05-25,18,Local Bus,Other Bus,Bus,43,49,0,22May,18,Ashmont Station - Andrew Station
2022-05-25,171,Limited Service,Other Bus,Bus,3,7,0,22May,171,Logan Airport Terminals - Nubian Station
2022-05-25,17,Local Bus,Other Bus,Bus,91,138,0,22May,17,Fields Corner Station - Andrew Station
2022-05-25,17,Local Bus,Other Bus,Bus,235,294,0,22May,17,Fields Corner Station - Andrew Station
2022-05-25,16,Local Bus,Other Bus,Bus,586,910,0,22May,16,Forest Hills Station - Andrew Station or Harbor Point
2022-05-25,16,Local Bus,Other Bus,Bus,171,325,0,22May,16,Forest Hills Station - Andrew Station or Harbor Point
2022-05-24,71,Key Bus Route (Frequent Service),Key Bus,Bus,244,290,0,22May,71,Watertown Square - Harvard Station
2022-05-24,35,Local Bus,Other Bus,Bus,86,151,0,22May,35,Dedham Mall or Stimson Street - Forest Hills Station
2022-05-24,71,Key Bus Route (Frequent Service),Key Bus,Bus,479,646,0,22May,71,Watertown Square - Harvard Station
2022-05-24,708,Local Bus,Other Bus,Bus,117,212,0,22May,CT3,Beth Israel Deaconess Hospital - Andrew Station
2022-05-24,708,Local Bus,Other Bus,Bus,95,171,0,22May,CT3,Beth Israel Deaconess Hospital - Andrew Station
2022-05-24,70,Local Bus,Other Bus,Bus,464,865,0,22May,70,Market Place Drive or Waltham Center - University Park
2022-05-24,70,Local Bus,Other Bus,Bus,137,320,0,22May,70,Market Place Drive or Waltham Center - University Park
2022-05-24,7,Local Bus,Other Bus,Bus,230,352,0,22May,7,City Point - Otis Street & Summer Street
2022-05-24,35,Local Bus,Other Bus,Bus,174,301,0,22May,35,Dedham Mall or Stimson Street - Forest Hills Station
2022-05-24,7,Local Bus,Other Bus,Bus,237,270,0,22May,7,City Point - Otis Street & Summer Street
2022-05-24,34E,Local Bus,Other Bus,Bus,346,724,0,22May,34E,Walpole Center - Forest Hills Station
2022-05-24,69,Local Bus,Other Bus,Bus,224,285,0,22May,69,Harvard Square - Lechmere Station
2022-05-24,34E,Local Bus,Other Bus,Bus,127,307,0,22May,34E,Walpole Center - Forest Hills Station
2022-05-24,69,Local Bus,Other Bus,Bus,94,128,0,22May,69,Harvard Square - Lechmere Station
2022-05-24,34,Local Bus,Other Bus,Bus,344,551,0,22May,34,Dedham Mall or Dedham Line - Forest Hills Station
2022-05-24,68,Local Bus,Other Bus,Bus,20,34,0,22May,68,Harvard Square - Kendall/MIT Station
2022-05-24,34,Local Bus,Other Bus,Bus,130,212,0,22May,34,Dedham Mall or Dedham Line - Forest Hills Station
2022-05-24,68,Local Bus,Other Bus,Bus,58,68,0,22May,68,Harvard Square - Kendall/MIT Station
2022-05-24,33,Local Bus,Other Bus,Bus,48,119,0,22May,33,River Street & Milton Street - Mattapan Station
2022-05-24,67,Local Bus,Other Bus,Bus,46,73,0,22May,67,Turkey Hill - Alewife Station
2022-05-24,33,Local Bus,Other Bus,Bus,6,39,0,22May,33,River Street & Milton Street - Mattapan Station
2022-05-24,32,Key Bus Route (Frequent Service),Key Bus,Bus,665,825,0,22May,32,Wolcott or Cleary Square - Forest Hills Station
2022-05-24,32,Key Bus Route (Frequent Service),Key Bus,Bus,262,344,0,22May,32,Wolcott or Cleary Square - Forest Hills Station
2022-05-24,31,Local Bus,Other Bus,Bus,174,204,0,22May,31,Mattapan Station - Forest Hills Station via Morton Street
2022-05-24,31,Local Bus,Other Bus,Bus,396,475,0,22May,31,Mattapan Station - Forest Hills Station via Morton Street
2022-05-24,30,Local Bus,Other Bus,Bus,57,104,0,22May,30,Mattapan Station - Forest Hills Station via Cummins Highway and Roslindale Square
2022-05-24,30,Local Bus,Other Bus,Bus,179,259,0,22May,30,Mattapan Station - Forest Hills Station via Cummins Highway and Roslindale Square
2022-05-24,29,Local Bus,Other Bus,Bus,107,160,0,22May,29,Mattapan Station - Jackson Square Station
2022-05-24,29,Local Bus,Other Bus,Bus,211,308,0,22May,29,Mattapan Station - Jackson Square Station
2022-05-24,28,Key Bus Route (Frequent Service),Key Bus,Bus,1070,1418,0,22May,28,Mattapan Station - Ruggles Station
2022-05-24,28,Key Bus Route (Frequent Service),Key Bus,Bus,339,413,0,22May,28,Mattapan Station - Ruggles Station
2022-05-24,26,Local Bus,Other Bus,Bus,145,244,0,22May,26,Ashmont Station - Norfolk Street Loop
2022-05-24,26,Local Bus,Other Bus,Bus,44,117,0,22May,26,Ashmont Station - Norfolk Street Loop
2022-05-24,245,Local Bus,Other Bus,Bus,11,23,0,22May,245,Quincy Center Station - Mattapan Station
2022-05-24,245,Local Bus,Other Bus,Bus,10,59,0,22May,245,Quincy Center Station - Mattapan Station
2022-05-24,240,Local Bus,Other Bus,Bus,385,588,0,22May,240,Avon Square - Ashmont Station
2022-05-24,240,Local Bus,Other Bus,Bus,127,224,0,22May,240,Avon Square - Ashmont Station
2022-05-24,24,Local Bus,Other Bus,Bus,63,180,0,22May,24,Wakefield Avenue & Truman Parkway - Ashmont Station
2022-05-24,24,Local Bus,Other Bus,Bus,212,393,0,22May,24,Wakefield Avenue & Truman Parkway - Ashmont Station
2022-05-24,238,Local Bus,Other Bus,Bus,135,329,0,22May,238,Holbrook/Randolph Station - Quincy Center Station
2022-05-24,238,Local Bus,Other Bus,Bus,91,145,0,22May,238,Holbrook/Randolph Station - Quincy Center Station
2022-05-24,236,Local Bus,Other Bus,Bus,97,151,0,22May,236,South Shore Plaza - Quincy Center Station
2022-05-24,67,Local Bus,Other Bus,Bus,89,118,0,22May,67,Turkey Hill - Alewife Station
2022-05-24,66,Key Bus Route (Frequent Service),Key Bus,Bus,1146,1540,0,22May,66,Harvard Square - Nubian Station
2022-05-24,66,Key Bus Route (Frequent Service),Key Bus,Bus,346,485,0,22May,66,Harvard Square - Nubian Station
2022-05-24,65,Local Bus,Other Bus,Bus,176,269,0,22May,65,Brighton Center - Kenmore Station
2022-05-24,65,Local Bus,Other Bus,Bus,155,244,0,22May,65,Brighton Center - Kenmore Station
2022-05-24,64,Local Bus,Other Bus,Bus,126,183,0,22May,64,Oak Square - University Park or Kendall/MIT Station
2022-05-24,64,Local Bus,Other Bus,Bus,59,106,0,22May,64,Oak Square - University Park or Kendall/MIT Station
2022-05-24,62,Local Bus,Other Bus,Bus,178,280,0,22May,62,Bedford VA Hospital - Alewife Station
2022-05-24,62,Local Bus,Other Bus,Bus,72,113,0,22May,62,Bedford VA Hospital - Alewife Station
2022-05-24,60,Local Bus,Other Bus,Bus,271,395,0,22May,60,Chestnut Hill - Kenmore Station
2022-05-24,60,Local Bus,Other Bus,Bus,89,158,0,22May,60,Chestnut Hill - Kenmore Station
2022-05-24,59,Local Bus,Other Bus,Bus,64,98,0,22May,59,Needham Junction - Watertown Square
2022-05-24,59,Local Bus,Other Bus,Bus,141,179,0,22May,59,Needham Junction - Watertown Square
2022-05-24,57,Key Bus Route (Frequent Service),Key Bus,Bus,914,1148,0,22May,57,Watertown Yard - Kenmore Station
2022-05-24,57,Key Bus Route (Frequent Service),Key Bus,Bus,354,461,0,22May,57,Watertown Yard - Kenmore Station
2022-05-24,558,Express Bus,Other Bus,Bus,17,21,0,22May,558,Riverside Station - Newton Corner
2022-05-24,558,Express Bus,Other Bus,Bus,8,23,0,22May,558,Riverside Station - Newton Corner
2022-05-24,556,Express Bus,Other Bus,Bus,11,25,0,22May,556,Waltham Highlands - Newton Corner
2022-05-24,556,Express Bus,Other Bus,Bus,11,18,0,22May,556,Waltham Highlands - Newton Corner
2022-05-24,554,Express Bus,Other Bus,Bus,10,22,0,22May,554,Waverley Square - Newton Corner
2022-05-24,554,Express Bus,Other Bus,Bus,17,23,0,22May,554,Waverley Square - Newton Corner
2022-05-24,553,Express Bus,Other Bus,Bus,24,38,0,22May,553,Roberts - Newton Corner
2022-05-24,553,Express Bus,Other Bus,Bus,56,92,0,22May,553,Roberts - Newton Corner
2022-05-24,55,Local Bus,Other Bus,Bus,45,52,0,22May,55,Jersey Street & Queensberry Street - Copley Station
2022-05-24,55,Local Bus,Other Bus,Bus,1,1,0,22May,55,Jersey Street & Queensberry Street - Copley Station
2022-05-24,52,Local Bus,Other Bus,Bus,49,111,0,22May,52,Dedham Mall - Watertown Yard
2022-05-24,132,Local Bus,Other Bus,Bus,108,153,0,22May,132,Redstone Shopping Center - Malden Center Station
2022-05-24,132,Local Bus,Other Bus,Bus,56,73,0,22May,132,Redstone Shopping Center - Malden Center Station
2022-05-24,131,Local Bus,Other Bus,Bus,28,52,0,22May,131,Melrose Highlands - Oak Grove or Malden Center Station
2022-05-24,131,Local Bus,Other Bus,Bus,41,111,0,22May,131,Melrose Highlands - Oak Grove or Malden Center Station
2022-05-24,121,Limited Service,Other Bus,Bus,15,31,0,22May,121,Wood Island Station - Maverick Station
2022-05-24,121,Limited Service,Other Bus,Bus,30,61,0,22May,121,Wood Island Station - Maverick Station
2022-05-24,120,Local Bus,Other Bus,Bus,199,278,0,22May,120,Orient Heights Station - Jeffries Point
2022-05-24,120,Local Bus,Other Bus,Bus,81,115,0,22May,120,Orient Heights Station - Jeffries Point
2022-05-24,119,Local Bus,Other Bus,Bus,41,58,0,22May,119,Northgate Shopping Center - Beachmont Station
2022-05-24,119,Local Bus,Other Bus,Bus,91,161,0,22May,119,Northgate Shopping Center - Beachmont Station
2022-05-24,117,Key Bus Route (Frequent Service),Key Bus,Bus,341,454,0,22May,117,Wonderland Station - Maverick Station via Beach Street
2022-05-24,117,Key Bus Route (Frequent Service),Key Bus,Bus,152,184,0,22May,117,Wonderland Station - Maverick Station via Beach Street
2022-05-24,116,Key Bus Route (Frequent Service),Key Bus,Bus,94,143,0,22May,116,Wonderland Station - Maverick Station via Revere Street
2022-05-24,116,Key Bus Route (Frequent Service),Key Bus,Bus,309,417,0,22May,116,Wonderland Station - Maverick Station via Revere Street
2022-05-24,114,Limited Service,Other Bus,Bus,1,6,0,22May,114,Market Basket - Maverick Station
2022-05-24,114,Limited Service,Other Bus,Bus,16,64,0,22May,114,Market Basket - Maverick Station
2022-05-24,112,Local Bus,Other Bus,Bus,91,164,0,22May,112,Wellington Station - Wood Island Station
2022-05-24,112,Local Bus,Other Bus,Bus,36,84,0,22May,112,Wellington Station - Wood Island Station
2022-05-24,111,Key Bus Route (Frequent Service),Key Bus,Bus,1887,2309,0,22May,111,Woodlawn - Haymarket Station
2022-05-24,111,Key Bus Route (Frequent Service),Key Bus,Bus,533,695,0,22May,111,Woodlawn - Haymarket Station
2022-05-24,110,Local Bus,Other Bus,Bus,154,248,0,22May,110,Wonderland Station - Wellington Station
2022-05-24,110,Local Bus,Other Bus,Bus,243,427,0,22May,110,Wonderland Station - Wellington Station
2022-05-24,11,Local Bus,Other Bus,Bus,322,498,0,22May,11,City Point - Chauncy Street & Summer Street
2022-05-24,11,Local Bus,Other Bus,Bus,216,305,0,22May,11,City Point - Chauncy Street & Summer Street
2022-05-24,109,Local Bus,Other Bus,Bus,355,553,0,22May,109,Linden Square - Sullivan Square Station
2022-05-24,109,Local Bus,Other Bus,Bus,92,141,0,22May,109,Linden Square - Sullivan Square Station
2022-05-24,108,Local Bus,Other Bus,Bus,233,322,0,22May,108,Linden Square - Wellington Station
2022-05-24,108,Local Bus,Other Bus,Bus,68,110,0,22May,108,Linden Square - Wellington Station
2022-05-24,106,Local Bus,Other Bus,Bus,89,129,0,22May,106,Lebanon Loop - Wellington Station
2022-05-24,106,Local Bus,Other Bus,Bus,240,307,0,22May,106,Lebanon Loop - Wellington Station
2022-05-24,105,Local Bus,Other Bus,Bus,56,75,0,22May,105,Malden Center Station - Sullivan Square Station via Newland Street Housing
2022-05-24,105,Local Bus,Other Bus,Bus,36,61,0,22May,105,Malden Center Station - Sullivan Square Station via Newland Street Housing
2022-05-24,104,Local Bus,Other Bus,Bus,301,521,0,22May,104,Malden Center Station - Sullivan Square Station via Ferry Street
2022-05-24,104,Local Bus,Other Bus,Bus,66,111,0,22May,104,Malden Center Station - Sullivan Square Station via Ferry Street
2022-05-24,101,Local Bus,Other Bus,Bus,321,505,0,22May,101,Malden Center Station - Sullivan Square Station via Winter Hill
2022-05-24,101,Local Bus,Other Bus,Bus,138,262,0,22May,101,Malden Center Station - Sullivan Square Station via Winter Hill
2022-05-24,100,Local Bus,Other Bus,Bus,92,169,0,22May,100,Elm Street - Wellington Station
2022-05-24,100,Local Bus,Other Bus,Bus,279,305,0,22May,100,Elm Street - Wellington Station
2022-05-24,10,Local Bus,Other Bus,Bus,113,189,0,22May,10,City Point - Copley Square
2022-05-24,10,Local Bus,Other Bus,Bus,295,457,0,22May,10,City Point - Copley Square
2022-05-24,1,Key Bus Route (Frequent Service),Key Bus,Bus,321,453,0,22May,1,Harvard Square - Nubian Station
2022-05-24,1,Key Bus Route (Frequent Service),Key Bus,Bus,1137,1504,0,22May,1,Harvard Square - Nubian Station
